Station,SampleDate,SampleTime,TotalDepth,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB3.3C,6/5/2018,14:28:00,25,1,SALINITY,4,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,3,SALINITY,4.3,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,4,SALINITY,6.68,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,5,SALINITY,8.19,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,6,SALINITY,9.4,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,7,SALINITY,9.65,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,8,SALINITY,11.34,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,9,SALINITY,12.86,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,10,SALINITY,13.39,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,11,SALINITY,14.46,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,13,SALINITY,14.93,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,14,SALINITY,15.2,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,15,SALINITY,15.34,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,17,SALINITY,15.54,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,19,SALINITY,15.68,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,21,SALINITY,15.75,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,0.5,SALINITY,4,PPT,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,23,SALINITY,15.75,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,0.5,SALINITY,5.45,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,21,SALINITY,15.41,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,23,SALINITY,15.61,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,24,SALINITY,15.61,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,13,SALINITY,15.07,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,1,SALINITY,5.57,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,2,SALINITY,6.12,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,3,SALINITY,6.68,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,4,SALINITY,7.12,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,5,SALINITY,7.87,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,6,SALINITY,8.31,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,8,SALINITY,9.01,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,9,SALINITY,12.33,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,10,SALINITY,12.93,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,11,SALINITY,13.93,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,12,SALINITY,14.87,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,15,SALINITY,15.14,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,17,SALINITY,15.2,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,19,SALINITY,15.27,PPT,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,7,SALINITY,8.57,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,7,SALINITY,8.19,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,24,SALINITY,14.13,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,14,SALINITY,12.99,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,1,SALINITY,6.43,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,2,SALINITY,6.87,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,3,SALINITY,7.24,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,4,SALINITY,7.43,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,5,SALINITY,7.56,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,6,SALINITY,8,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,8,SALINITY,8.31,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,9,SALINITY,9.27,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,10,SALINITY,10.3,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,11,SALINITY,11.61,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,12,SALINITY,12.33,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,13,SALINITY,12.93,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,15,SALINITY,13.13,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,17,SALINITY,13.39,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,19,SALINITY,13.66,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,21,SALINITY,13.99,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,0.5,SALINITY,6.25,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,23,SALINITY,14.13,PPT,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,23,WTEMP,22.6,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,0.5,WTEMP,26.5,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,21,WTEMP,22.8,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,19,WTEMP,22.7,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,17,WTEMP,22.9,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,15,WTEMP,22.9,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,13,WTEMP,23,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,12,WTEMP,23.4,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,11,WTEMP,23.7,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,10,WTEMP,24.5,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,9,WTEMP,24.8,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,8,WTEMP,25.3,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,6,WTEMP,25.4,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,5,WTEMP,25.5,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,4,WTEMP,25.7,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,3,WTEMP,25.8,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,2,WTEMP,25.9,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,1,WTEMP,26.1,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,14,WTEMP,23,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,24,WTEMP,22.6,DEG C,38.99596,-76.35967
CB3.3C,7/10/2018,14:03:00,25.5,7,WTEMP,25.4,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,7,WTEMP,22.8,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,19,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,17,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,15,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,12,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,11,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,10,WTEMP,20.6,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,9,WTEMP,21,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,8,WTEMP,22.3,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,6,WTEMP,22.9,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,5,WTEMP,22.9,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,4,WTEMP,23.5,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,3,WTEMP,23.5,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,2,WTEMP,24.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,1,WTEMP,24.5,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,13,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,24,WTEMP,20.3,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,23,WTEMP,20.3,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,21,WTEMP,20.2,DEG C,38.99596,-76.35967
CB3.3C,6/26/2018,13:58:00,25.5,0.5,WTEMP,24.6,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,23,WTEMP,15.5,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,0.5,WTEMP,21.9,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,21,WTEMP,15.5,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,19,WTEMP,15.6,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,17,WTEMP,15.7,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,15,WTEMP,15.8,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,14,WTEMP,16,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,13,WTEMP,16.1,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,11,WTEMP,16.2,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,10,WTEMP,17.1,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,9,WTEMP,17.4,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,8,WTEMP,18.3,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,7,WTEMP,19,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,6,WTEMP,18.9,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,5,WTEMP,19.1,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,4,WTEMP,19.8,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,3,WTEMP,21.5,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,1,WTEMP,21.9,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,12,WTEMP,16.2,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,24,WTEMP,15.4,DEG C,38.99596,-76.35967
CB3.3C,6/5/2018,14:28:00,25,2,WTEMP,21.9,DEG C,38.99596,-76.35967
CB3.3E,6/5/2018,14:14:00,8.5,7,SALINITY,11.74,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,1,SALINITY,3.89,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,2,SALINITY,3.89,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,3,SALINITY,3.89,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,4,SALINITY,3.95,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,5,SALINITY,8.06,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,0.5,SALINITY,3.89,PPT,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,6,SALINITY,9.46,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,7,SALINITY,8.69,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,1,SALINITY,6.8,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,2,SALINITY,7.05,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,3,SALINITY,7.18,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,4,SALINITY,7.56,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,5,SALINITY,8,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,6,SALINITY,8.38,PPT,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,0.5,SALINITY,6.8,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,7,SALINITY,8.19,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,1,SALINITY,6.37,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,2,SALINITY,6.62,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,3,SALINITY,6.99,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,4,SALINITY,7.43,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,5,SALINITY,7.87,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,0.5,SALINITY,6.31,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,6,SALINITY,8,PPT,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,6,WTEMP,25.5,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,0.5,WTEMP,26.1,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,5,WTEMP,25.5,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,4,WTEMP,25.6,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,3,WTEMP,25.7,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,2,WTEMP,25.8,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,1,WTEMP,26,DEG C,39.00412,-76.34517
CB3.3E,7/10/2018,13:53:00,8,7,WTEMP,25.5,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,0.5,WTEMP,24.7,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,6,WTEMP,22.8,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,5,WTEMP,22.9,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,4,WTEMP,23.2,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,3,WTEMP,23.4,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,2,WTEMP,23.5,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,1,WTEMP,24.5,DEG C,39.00412,-76.34517
CB3.3E,6/26/2018,13:47:00,8,7,WTEMP,22.7,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,6,WTEMP,18.9,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,0.5,WTEMP,22.1,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,5,WTEMP,19.3,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,4,WTEMP,21.7,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,3,WTEMP,21.9,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,2,WTEMP,22,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,1,WTEMP,22,DEG C,39.00412,-76.34517
CB3.3E,6/5/2018,14:14:00,8.5,7,WTEMP,18.1,DEG C,39.00412,-76.34517
CB3.3W,6/5/2018,14:57:00,9,8,SALINITY,15,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,1,SALINITY,4.06,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,2,SALINITY,4.12,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,3,SALINITY,4.42,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,4,SALINITY,4.54,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,5,SALINITY,7.68,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,6,SALINITY,8.5,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,7,SALINITY,9.65,PPT,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,0.5,SALINITY,4.12,PPT,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,4,SALINITY,6.37,PPT,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,1,SALINITY,4.78,PPT,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,2,SALINITY,5.09,PPT,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,3,SALINITY,5.88,PPT,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,0.5,SALINITY,4.84,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,8,SALINITY,7.93,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,1,SALINITY,6.12,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,2,SALINITY,6.49,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,3,SALINITY,6.87,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,4,SALINITY,7.12,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,5,SALINITY,7.3,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,6,SALINITY,7.37,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,7,SALINITY,7.49,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,0.5,SALINITY,5.94,PPT,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,0.5,WTEMP,26.5,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,7,WTEMP,25.7,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,6,WTEMP,26,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,5,WTEMP,26.2,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,4,WTEMP,26.3,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,3,WTEMP,26.5,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,2,WTEMP,26.5,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,1,WTEMP,26.3,DEG C,39.00462,-76.3881
CB3.3W,7/10/2018,14:33:00,9,8,WTEMP,25.4,DEG C,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,0.5,WTEMP,25,DEG C,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,3,WTEMP,23.4,DEG C,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,2,WTEMP,24.6,DEG C,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,1,WTEMP,25,DEG C,39.00462,-76.3881
CB3.3W,6/26/2018,14:25:00,5.5,4,WTEMP,23.4,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,0.5,WTEMP,21.5,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,7,WTEMP,18.9,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,6,WTEMP,19.6,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,5,WTEMP,20,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,4,WTEMP,20.3,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,3,WTEMP,21.3,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,2,WTEMP,21.4,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,1,WTEMP,21.5,DEG C,39.00462,-76.3881
CB3.3W,6/5/2018,14:57:00,9,8,WTEMP,15.6,DEG C,39.00462,-76.3881
CB4.1C,6/26/2018,12:24:00,32,0.5,SALINITY,7.12,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,27,SALINITY,16.77,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,29,SALINITY,16.84,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,19,SALINITY,15.88,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,21,SALINITY,16.22,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,23,SALINITY,16.63,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,25,SALINITY,16.77,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,9,SALINITY,12,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,10,SALINITY,12.79,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,11,SALINITY,13.99,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,13,SALINITY,14.19,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,14,SALINITY,14.46,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,15,SALINITY,14.6,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,16,SALINITY,15.14,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,17,SALINITY,15.34,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,3,SALINITY,7.43,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,31,SALINITY,16.84,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,12,SALINITY,14.19,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,1,SALINITY,7.12,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,2,SALINITY,7.18,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,4,SALINITY,7.56,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,5,SALINITY,8.89,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,6,SALINITY,9.59,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,7,SALINITY,10.24,PPT,38.82593,-76.39945
CB4.1C,6/26/2018,12:24:00,32,8,SALINITY,11.15,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,3,SALINITY,7.05,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,32,SALINITY,17.18,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,18,SALINITY,16.9,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,1,SALINITY,6.93,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,2,SALINITY,6.93,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,4,SALINITY,7.24,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,5,SALINITY,8.69,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,6,SALINITY,8.69,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,7,SALINITY,8.89,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,8,SALINITY,9.59,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,9,SALINITY,10.69,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,10,SALINITY,13.86,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,11,SALINITY,13.99,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,12,SALINITY,14.06,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,13,SALINITY,14.26,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,14,SALINITY,14.8,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,15,SALINITY,15.81,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,16,SALINITY,16.15,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,17,SALINITY,16.84,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,19,SALINITY,16.9,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,21,SALINITY,16.97,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,23,SALINITY,16.97,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,25,SALINITY,16.97,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,27,SALINITY,16.97,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,29,SALINITY,17.18,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,31,SALINITY,17.18,PPT,38.82593,-76.39945
CB4.1C,6/5/2018,12:40:00,33,0.5,SALINITY,6.93,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,0.5,SALINITY,7.93,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,31,SALINITY,15.88,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,19,SALINITY,15.61,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,1,SALINITY,8,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,2,SALINITY,8.63,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,3,SALINITY,8.89,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,4,SALINITY,9.33,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,5,SALINITY,9.53,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,6,SALINITY,9.65,PPT,38.82593,-76.39945
CB4.1C,7/10/2018,12:36:00,32.5,7,SALINITY,10.11,PPT,38.82593,-76.39945
